final_split,agent_id,reviewer_name,harness,model,task_id,terminal_status,scoreable_cell,verified_pass,failure_category,latency_seconds,estimated_cost_usd,usage_observed,cost_observation_kind,usage_source,billed_cost_usd,patch_sha256,run_id,paid_cell_source,score_source_kind,source_artifact_path,replacement_rule
later_check,kilo_claude_sonnet_4_6,Kilo + Claude Sonnet,kilo,claude-sonnet-4-6,boltons__clean_ext__017,verified_pass,True,True,verified pass,29.66,0.5,False,missing_usage_conservative_estimate,missing_adapter_usage,,ee97ac39bb49a06e8bf0eeba386c88de5da64b8ac95aea19d5ac6bdc9595958a,reused__reused_original_holdout_score__kilo_claude_sonnet_4_6__boltons__clean_ext__017,reused_committed_paid_cell,reused_original_holdout_score,experiments/agent_selection_demo/results/holdout_score_table.csv,
later_check,codex_gpt_5_4,Codex + GPT mainline,codex,gpt-5.4,boltons__hist__019,verified_fail,True,False,hidden verifier failure,255.6,0.501169,True,observed_tokens_estimated_cost,adapter_output_usage_json,,d56870552c9e5f0429e3dc7788f65c14a5f432830ad89f54af48ca1925e87757,reused__doubled_timeout__codex_gpt_5_4__boltons__hist__019,reused_committed_paid_cell,reused_doubled_timeout_top2_repeat,experiments/agent_selection_demo/results/doubled_timeout_top2_repeat_score_table.csv,active_1800s_timeout_top2_repeat_supersedes_original_holdout_for_codex_gpt_5_4_and_kilo_gpt_5_4
later_check,kilo_gpt_5_4,Kilo + GPT mainline,kilo,gpt-5.4,boltons__hist__019,verified_pass,True,True,verified pass,361.703,0.2766945,True,observed_tokens_estimated_cost,adapter_output_usage_json,,784a890ffad4ee5c3f291f943bd56d480316e6b3f8db5b774c60a71b72efbc2c,reused__doubled_timeout__kilo_gpt_5_4__boltons__hist__019,reused_committed_paid_cell,reused_doubled_timeout_top2_repeat,experiments/agent_selection_demo/results/doubled_timeout_top2_repeat_score_table.csv,active_1800s_timeout_top2_repeat_supersedes_original_holdout_for_codex_gpt_5_4_and_kilo_gpt_5_4
later_check,kilo_gpt_5_4_mini,Kilo + GPT low-cost,kilo,gpt-5.4-mini,boltons__hist__019,verified_fail,True,False,hidden verifier failure,62.658,0.5,False,missing_usage_conservative_estimate,missing_adapter_usage,,830356de1efbe296f96086ea3f832836f543e709437c492947f436906c851c85,reused__reused_original_holdout_score__kilo_gpt_5_4_mini__boltons__hist__019,reused_committed_paid_cell,reused_original_holdout_score,experiments/agent_selection_demo/results/holdout_score_table.csv,
later_check,kilo_claude_sonnet_4_6,Kilo + Claude Sonnet,kilo,claude-sonnet-4-6,boltons__hist__019,verified_pass,True,True,verified pass,212.602,0.5,False,missing_usage_conservative_estimate,missing_adapter_usage,,06df4ee21e27979af77890a9428652ae548aa246e5912483f15a2c7230f396f2,reused__reused_original_holdout_score__kilo_claude_sonnet_4_6__boltons__hist__019,reused_committed_paid_cell,reused_original_holdout_score,experiments/agent_selection_demo/results/holdout_score_table.csv,
later_check,codex_gpt_5_4,Codex + GPT mainline,codex,gpt-5.4,boltons__hist__020,verified_pass,True,True,verified pass,84.436,0.1551895,True,observed_tokens_estimated_cost,adapter_output_usage_json,,5ae35d4059377aa64ece9044937de2485df2f6e9155f421c7eb05cb5be7f4acf,reused__doubled_timeout__codex_gpt_5_4__boltons__hist__020,reused_committed_paid_cell,reused_doubled_timeout_top2_repeat,experiments/agent_selection_demo/results/doubled_timeout_top2_repeat_score_table.csv,active_1800s_timeout_top2_repeat_supersedes_original_holdout_for_codex_gpt_5_4_and_kilo_gpt_5_4
later_check,kilo_gpt_5_4,Kilo + GPT mainline,kilo,gpt-5.4,boltons__hist__020,verified_pass,True,True,verified pass,24.477,0.085609,True,observed_tokens_estimated_cost,adapter_output_usage_json,,81ee9cb6227a5cb2d740005f0eac7c1135ce78672d93740b5c71fa5abf2db026,reused__doubled_timeout__kilo_gpt_5_4__boltons__hist__020,reused_committed_paid_cell,reused_doubled_timeout_top2_repeat,experiments/agent_selection_demo/results/doubled_timeout_top2_repeat_score_table.csv,active_1800s_timeout_top2_repeat_supersedes_original_holdout_for_codex_gpt_5_4_and_kilo_gpt_5_4
later_check,kilo_gpt_5_4_mini,Kilo + GPT low-cost,kilo,gpt-5.4-mini,boltons__hist__020,verified_pass,True,True,verified pass,26.663,0.5,False,missing_usage_conservative_estimate,missing_adapter_usage,,42eb8c99997fdd6b5474750532187773342a0de01b6aaddb6f25a5c86f78f106,reused__reused_original_holdout_score__kilo_gpt_5_4_mini__boltons__hist__020,reused_committed_paid_cell,reused_original_holdout_score,experiments/agent_selection_demo/results/holdout_score_table.csv,
later_check,kilo_claude_sonnet_4_6,Kilo + Claude Sonnet,kilo,claude-sonnet-4-6,boltons__hist__020,verified_pass,True,True,verified pass,40.471,0.5,False,missing_usage_conservative_estimate,missing_adapter_usage,,f185832ad667bf26297f44fd5eb9abd9b0cd7346fb05f0382746a3aab7d78fef,reused__reused_original_holdout_score__kilo_claude_sonnet_4_6__boltons__hist__020,reused_committed_paid_cell,reused_original_holdout_score,experiments/agent_selection_demo/results/holdout_score_table.csv,
later_check,codex_gpt_5_4,Codex + GPT mainline,codex,gpt-5.4,boltons__hist__022,verified_fail,True,False,hidden verifier failure,429.747,0.5147275,True,observed_tokens_estimated_cost,adapter_output_usage_json,,427582674ec6e5ad0ee68aaacb92a9e0b6ebefb72664cfd25d1bdc0f3e4f4221,reused__doubled_timeout__codex_gpt_5_4__boltons__hist__022,reused_committed_paid_cell,reused_doubled_timeout_top2_repeat,experiments/agent_selection_demo/results/doubled_timeout_top2_repeat_score_table.csv,active_1800s_timeout_top2_repeat_supersedes_original_holdout_for_codex_gpt_5_4_and_kilo_gpt_5_4
later_check,kilo_gpt_5_4,Kilo + GPT mainline,kilo,gpt-5.4,boltons__hist__022,verified_pass,True,True,verified pass,49.537,0.191088,True,observed_tokens_estimated_cost,adapter_output_usage_json,,bee288c88b0eb43ca076d5f66f936a47c870081dabd0bbed818f955bc4cab163,reused__doubled_timeout__kilo_gpt_5_4__boltons__hist__022,reused_committed_paid_cell,reused_doubled_timeout_top2_repeat,experiments/agent_selection_demo/results/doubled_timeout_top2_repeat_score_table.csv,active_1800s_timeout_top2_repeat_supersedes_original_holdout_for_codex_gpt_5_4_and_kilo_gpt_5_4
later_check,kilo_gpt_5_4_mini,Kilo + GPT low-cost,kilo,gpt-5.4-mini,boltons__hist__022,verified_pass,True,True,verified pass,91.339,0.5,False,missing_usage_conservative_estimate,missing_adapter_usage,,9058f7770f590347e89c9421368da252ccf96d4c321077a00f6ec6fa3d5d3ffd,reused__reused_original_holdout_score__kilo_gpt_5_4_mini__boltons__hist__022,reused_committed_paid_cell,reused_original_holdout_score,experiments/agent_selection_demo/results/holdout_score_table.csv,
later_check,kilo_claude_sonnet_4_6,Kilo + Claude Sonnet,kilo,claude-sonnet-4-6,boltons__hist__022,verified_pass,True,True,verified pass,81.845,0.5,False,missing_usage_conservative_estimate,missing_adapter_usage,,582f10d4dea7121d3daa82742c7f683014db9f9b1b2d977a945e148fd25b9938,reused__reused_original_holdout_score__kilo_claude_sonnet_4_6__boltons__hist__022,reused_committed_paid_cell,reused_original_holdout_score,experiments/agent_selection_demo/results/holdout_score_table.csv,
later_check,codex_gpt_5_4,Codex + GPT mainline,codex,gpt-5.4,boltons__hist__023,verified_pass,True,True,verified pass,416.587,0.2676215,True,observed_tokens_estimated_cost,adapter_output_usage_json,,f99a758760f1ea81ba60a3db2e3a3e2b947e1674cf5d5dbce0932bf1a1ef4686,reused__doubled_timeout__codex_gpt_5_4__boltons__hist__023,reused_committed_paid_cell,reused_doubled_timeout_top2_repeat,experiments/agent_selection_demo/results/doubled_timeout_top2_repeat_score_table.csv,active_1800s_timeout_top2_repeat_supersedes_original_holdout_for_codex_gpt_5_4_and_kilo_gpt_5_4
later_check,kilo_gpt_5_4,Kilo + GPT mainline,kilo,gpt-5.4,boltons__hist__023,verified_fail,True,False,hidden verifier failure,69.513,0.1779485,True,observed_tokens_estimated_cost,adapter_output_usage_json,,5e611a3d5554f8dfcb65d48f961a9a31374d580ee9b5342e268fdf8e855f926b,reused__doubled_timeout__kilo_gpt_5_4__boltons__hist__023,reused_committed_paid_cell,reused_doubled_timeout_top2_repeat,experiments/agent_selection_demo/results/doubled_timeout_top2_repeat_score_table.csv,active_1800s_timeout_top2_repeat_supersedes_original_holdout_for_codex_gpt_5_4_and_kilo_gpt_5_4
later_check,kilo_gpt_5_4_mini,Kilo + GPT low-cost,kilo,gpt-5.4-mini,boltons__hist__023,verified_fail,True,False,hidden verifier failure,96.981,0.5,False,missing_usage_conservative_estimate,missing_adapter_usage,,156356b40560ba3e37579590961d69d4cceb58f7c33aabb8b0bec3f3bec5a361,reused__reused_original_holdout_score__kilo_gpt_5_4_mini__boltons__hist__023,reused_committed_paid_cell,reused_original_holdout_score,experiments/agent_selection_demo/results/holdout_score_table.csv,
later_check,kilo_claude_sonnet_4_6,Kilo + Claude Sonnet,kilo,claude-sonnet-4-6,boltons__hist__023,verified_fail,True,False,hidden verifier failure,119.71,0.5,False,missing_usage_conservative_estimate,missing_adapter_usage,,84390702233b57c3db94e191c3f850aaedb80cc47f6521449d3e2b7f0720cefc,reused__reused_original_holdout_score__kilo_claude_sonnet_4_6__boltons__hist__023,reused_committed_paid_cell,reused_original_holdout_score,experiments/agent_selection_demo/results/holdout_score_table.csv,
later_check,codex_gpt_5_4,Codex + GPT mainline,codex,gpt-5.4,boltons__hist__024,verified_pass,True,True,verified pass,143.395,0.2690465,True,observed_tokens_estimated_cost,adapter_output_usage_json,,35a476c28c5ea5fe15bea38c862ae1bbd0e815b71106a09723de13fc24f1926a,reused__doubled_timeout__codex_gpt_5_4__boltons__hist__024,reused_committed_paid_cell,reused_doubled_timeout_top2_repeat,experiments/agent_selection_demo/results/doubled_timeout_top2_repeat_score_table.csv,active_1800s_timeout_top2_repeat_supersedes_original_holdout_for_codex_gpt_5_4_and_kilo_gpt_5_4
later_check,kilo_gpt_5_4,Kilo + GPT mainline,kilo,gpt-5.4,boltons__hist__024,verified_pass,True,True,verified pass,52.502,0.171169,True,observed_tokens_estimated_cost,adapter_output_usage_json,,430604c3bc17a9aa8d4be1d5126e6754fc09d6d91fd5bee37897a052615d483b,reused__doubled_timeout__kilo_gpt_5_4__boltons__hist__024,reused_committed_paid_cell,reused_doubled_timeout_top2_repeat,experiments/agent_selection_demo/results/doubled_timeout_top2_repeat_score_table.csv,active_1800s_timeout_top2_repeat_supersedes_original_holdout_for_codex_gpt_5_4_and_kilo_gpt_5_4
later_check,kilo_gpt_5_4_mini,Kilo + GPT low-cost,kilo,gpt-5.4-mini,boltons__hist__024,verified_pass,True,True,verified pass,224.606,0.5,False,missing_usage_conservative_estimate,missing_adapter_usage,,c0e899b318c8fec7bf10c8acd66886d3046470da2ddec567af5260b4785b02a6,reused__reused_original_holdout_score__kilo_gpt_5_4_mini__boltons__hist__024,reused_committed_paid_cell,reused_original_holdout_score,experiments/agent_selection_demo/results/holdout_score_table.csv,
later_check,kilo_claude_sonnet_4_6,Kilo + Claude Sonnet,kilo,claude-sonnet-4-6,boltons__hist__024,verified_pass,True,True,verified pass,437.4,0.5,False,missing_usage_conservative_estimate,missing_adapter_usage,,12f2ac72b8a961bf148010f06cc9fd71b22996f9eb884c8e677176e78f47b811,reused__reused_original_holdout_score__kilo_claude_sonnet_4_6__boltons__hist__024,reused_committed_paid_cell,reused_original_holdout_score,experiments/agent_selection_demo/results/holdout_score_table.csv,
later_check,codex_gpt_5_4,Codex + GPT mainline,codex,gpt-5.4,boltons__hist__025,verified_pass,True,True,verified pass,146.722,0.1369525,True,observed_tokens_estimated_cost,adapter_output_usage_json,,b7cadaf8aeebf1192c9899998c8cf0adcf7e8ef90b03d44f6c3dcc4ccaf0bc08,reused__doubled_timeout__codex_gpt_5_4__boltons__hist__025,reused_committed_paid_cell,reused_doubled_timeout_top2_repeat,experiments/agent_selection_demo/results/doubled_timeout_top2_repeat_score_table.csv,active_1800s_timeout_top2_repeat_supersedes_original_holdout_for_codex_gpt_5_4_and_kilo_gpt_5_4
later_check,kilo_gpt_5_4,Kilo + GPT mainline,kilo,gpt-5.4,boltons__hist__025,verified_pass,True,True,verified pass,25.531,0.0936535,True,observed_tokens_estimated_cost,adapter_output_usage_json,,3bc4413065880daa26f424a79c16f0ea857a660e0579f783b05672cb049fcb2c,reused__doubled_timeout__kilo_gpt_5_4__boltons__hist__025,reused_committed_paid_cell,reused_doubled_timeout_top2_repeat,experiments/agent_selection_demo/results/doubled_timeout_top2_repeat_score_table.csv,active_1800s_timeout_top2_repeat_supersedes_original_holdout_for_codex_gpt_5_4_and_kilo_gpt_5_4
later_check,kilo_gpt_5_4_mini,Kilo + GPT low-cost,kilo,gpt-5.4-mini,boltons__hist__025,verified_pass,True,True,verified pass,42.141,0.5,False,missing_usage_conservative_estimate,missing_adapter_usage,,f65330793faf336a13ceb7efb89876bce9fab456954586f40434d201c6fcba15,reused__reused_original_holdout_score__kilo_gpt_5_4_mini__boltons__hist__025,reused_committed_paid_cell,reused_original_holdout_score,experiments/agent_selection_demo/results/holdout_score_table.csv,
later_check,kilo_claude_sonnet_4_6,Kilo + Claude Sonnet,kilo,claude-sonnet-4-6,boltons__hist__025,verified_pass,True,True,verified pass,494.304,0.5,False,missing_usage_conservative_estimate,missing_adapter_usage,,290c7de63f74e50e50c3bf6924ce4887704ad10aad6eae50757bf9fb653cd0f2,reused__reused_original_holdout_score__kilo_claude_sonnet_4_6__boltons__hist__025,reused_committed_paid_cell,reused_original_holdout_score,experiments/agent_selection_demo/results/holdout_score_table.csv,
later_check,codex_gpt_5_4,Codex + GPT mainline,codex,gpt-5.4,boltons__hist__026,verified_pass,True,True,verified pass,70.931,0.2056305,True,observed_tokens_estimated_cost,adapter_output_usage_json,,40c3d770a90acd9b832c79e6407dcb7e8b58219fd9a449084e74564d687968d1,reused__doubled_timeout__codex_gpt_5_4__boltons__hist__026,reused_committed_paid_cell,reused_doubled_timeout_top2_repeat,experiments/agent_selection_demo/results/doubled_timeout_top2_repeat_score_table.csv,active_1800s_timeout_top2_repeat_supersedes_original_holdout_for_codex_gpt_5_4_and_kilo_gpt_5_4
later_check,kilo_gpt_5_4,Kilo + GPT mainline,kilo,gpt-5.4,boltons__hist__026,verified_pass,True,True,verified pass,51.3,0.159898,True,observed_tokens_estimated_cost,adapter_output_usage_json,,12da07e41c3cf80feeb7e4ff039db10459b18a5198adc4112ca42dd9663067ea,reused__doubled_timeout__kilo_gpt_5_4__boltons__hist__026,reused_committed_paid_cell,reused_doubled_timeout_top2_repeat,experiments/agent_selection_demo/results/doubled_timeout_top2_repeat_score_table.csv,active_1800s_timeout_top2_repeat_supersedes_original_holdout_for_codex_gpt_5_4_and_kilo_gpt_5_4
later_check,kilo_gpt_5_4_mini,Kilo + GPT low-cost,kilo,gpt-5.4-mini,boltons__hist__026,verified_pass,True,True,verified pass,25.886,0.5,False,missing_usage_conservative_estimate,missing_adapter_usage,,12da07e41c3cf80feeb7e4ff039db10459b18a5198adc4112ca42dd9663067ea,reused__reused_original_holdout_score__kilo_gpt_5_4_mini__boltons__hist__026,reused_committed_paid_cell,reused_original_holdout_score,experiments/agent_selection_demo/results/holdout_score_table.csv,
later_check,kilo_claude_sonnet_4_6,Kilo + Claude Sonnet,kilo,claude-sonnet-4-6,boltons__hist__026,verified_pass,True,True,verified pass,338.309,0.5,False,missing_usage_conservative_estimate,missing_adapter_usage,,d192df86acecaf4d6e6836c27da3614c6662b0f3a4a33817ce4b2bbf00ad5366,reused__reused_original_holdout_score__kilo_claude_sonnet_4_6__boltons__hist__026,reused_committed_paid_cell,reused_original_holdout_score,experiments/agent_selection_demo/results/holdout_score_table.csv,
